transaction_date,closing_price,trading_volume,change
2024-05-08,10290,590,-0.1
2024-05-07,10300,180,2.18
2024-05-03,10080,1830,-7.95
2024-05-02,10950,610,-1.26
2024-04-30,11090,340,-2.97
2024-04-29,11430,180,0.35
2024-04-26,11390,200,-0.78
2024-04-25,11480,0,0.44
2024-04-24,11430,0,-0.35
2024-04-23,11470,180,-0.26
2024-04-22,11500,100,1.77
2024-04-19,11300,1260,-0.53
2024-04-18,11360,1590,-2.32
2024-04-17,11630,330,-2.84
2024-04-16,11970,240,4.09
2024-04-15,11500,10,-7.48
2024-04-12,12430,100,3.67
2024-04-11,11990,220,-0.91
2024-04-09,12100,90,0.08
2024-04-08,12090,140,-0.49
2024-04-05,12150,20,-0.16
2024-04-04,12170,0,-1.06
2024-04-03,12300,60,0.49
2024-04-02,12240,0,-0.81
2024-04-01,12340,60,2.92
2024-03-29,11990,650,-4.08
2024-03-28,12500,70,0.0
2024-03-27,12500,270,-3.62
2024-03-26,12970,100,-0.08
2024-03-25,12980,100,-3.78
2024-03-22,13490,30,-1.82
2024-03-21,13740,790,-0.29
2024-03-20,13780,20,-0.72
2024-03-19,13880,90,-0.36
2024-03-18,13930,580,0.29
2024-03-15,13890,600,0.0
2024-03-14,13890,160,1.61
2024-03-13,13670,1210,14.87
2024-03-12,11900,200,1.1
2024-03-11,11770,360,7.0
2024-03-08,11000,400,0.09
2024-03-07,10990,220,7.53
2024-03-06,10220,640,-10.43
2024-03-05,11410,360,11.97
2024-03-04,10190,0,-0.1
2024-02-29,10200,10,-0.68
2024-02-28,10270,60,1.68
2024-02-27,10100,20,-1.27
2024-02-26,10230,10,4.39
2024-02-23,9800,170,-3.92
2024-02-22,10200,40,1.19
2024-02-21,10080,150,-1.47
2024-02-20,10230,80,-0.39
2024-02-19,10270,20,-0.96
2024-02-16,10370,70,0.29
2024-02-15,10340,190,0.39
2024-02-14,10300,170,0.98
2024-02-13,10200,1430,3.03
2024-02-08,9900,2910,-7.65
2024-02-07,10720,970,-5.47
2024-02-06,11340,400,-1.31
2024-02-05,11490,610,6.88
2024-02-02,10750,660,-5.45
2024-02-01,11370,360,0.26
2024-01-31,11340,90,7.18
2024-01-30,10580,550,-7.52
2024-01-29,11440,780,8.23
2024-01-26,10570,20,-4.69
2024-01-25,11090,80,-1.33
2024-01-24,11240,30,-2.18
2024-01-23,11490,0,3.14
2024-01-22,11140,220,-3.05
2024-01-19,11490,10,0.44
2024-01-18,11440,240,2.69
2024-01-17,11140,20,-1.33
2024-01-16,11290,170,1.44
2024-01-15,11130,1240,-9.66
2024-01-12,12320,10,1.9
2024-01-11,12090,180,-1.47
2024-01-10,12270,10,-0.97
2024-01-09,12390,290,3.25
2024-01-08,12000,1080,-6.69
2024-01-05,12860,210,2.96
2024-01-04,12490,200,-1.89
2024-01-03,12730,460,-1.47
2024-01-02,12920,130,-0.46
