transaction_date,closing_price,trading_volume,change
2024-04-09,160,2410000,3.23
2024-04-08,155,4790000,-11.93
2024-04-05,176,3100000,1.73
2024-04-04,173,1540000,0.58
2024-04-03,172,2390000,-3.37
2024-04-02,178,1750000,-2.73
2024-04-01,183,1980000,2.23
2024-03-29,179,1630000,-5.29
2024-03-28,189,4050000,7.39
2024-03-27,176,2430000,-4.86
2024-03-26,185,1800000,-2.63
2024-03-25,190,1810000,-1.55
2024-03-22,193,3050000,-4.93
2024-03-21,203,9650000,-3.79
2024-03-20,211,6730000,6.57
2024-03-19,198,1670000,0.0
2024-03-18,198,4920000,1.54
2024-03-17,195,0,-3.47
2024-03-15,202,2340000,1.51
2024-03-14,199,20,-15.32
2024-03-13,235,20,0.43
2024-03-12,234,2049999,-2.9
2024-03-11,241,1640000,0.42
2024-03-10,240,0,0.0
2024-03-08,240,2230000,-1.23
2024-03-07,243,3500000,1.25
2024-03-06,240,5160000,-5.88
2024-03-05,255,7260000,-3.41
2024-03-04,264,1050,-2.58
2024-02-29,271,9240000,-9.67
2024-02-28,300,170,15.38
2024-02-27,260,3680000,-7.8
2024-02-26,282,6860,1.44
2024-02-25,278,0,0.0
2024-02-23,278,6570000,-8.55
2024-02-22,304,7060000,-2.25
2024-02-21,311,15100000,-8.8
2024-02-20,341,14240,19.23
2024-02-19,286,32259999,30.0
2024-02-16,220,1040000,-1.79
2024-02-15,224,1010,0.9
2024-02-14,222,430,2.3
2024-02-13,217,1540000,0.46
2024-02-08,216,1370000,0.0
2024-02-07,216,1580000,-4.0
2024-02-06,225,2360000,-7.02
2024-02-05,242,2630000,0.0
2024-02-02,242,5690000,7.08
2024-02-01,226,2950000,3.67
2024-01-31,218,240,5.31
2024-01-30,207,10,-2.36
2024-01-29,212,4450000,-2.3
2024-01-26,217,3210000,-1.81
2024-01-25,221,500,-6.75
2024-01-24,237,6630000,-6.32
2024-01-23,253,5250,0.0
2024-01-22,253,8860000,-15.1
2024-01-21,298,0,0.0
2024-01-19,298,1930000,-2.3
2024-01-18,305,1270000,-0.33
2024-01-17,306,1410000,-1.61
2024-01-16,311,1580000,0.0
2024-01-15,311,3700,-3.12
2024-01-14,321,0,0.0
2024-01-12,321,3010000,-3.6
2024-01-11,333,2320000,-1.19
2024-01-10,337,12000000,2.12
2024-01-09,330,540,0.61
2024-01-08,328,500,-0.91
2024-01-07,331,0,0.0
2024-01-05,331,3600000,-1.78
2024-01-04,337,11050000,-9.65
2024-01-03,373,8130000,-8.8
2024-01-02,409,17640,20.29
