transaction_date,closing_price,trading_volume,change
2024-05-08,9160,5500,-0.54
2024-05-07,9210,4440,0.55
2024-05-03,9160,4340,-0.43
2024-05-02,9200,3420,-0.22
2024-04-30,9220,3330,-0.43
2024-04-29,9260,5050,-0.32
2024-04-26,9290,2180,-0.21
2024-04-25,9310,3600,0.87
2024-04-24,9230,4019,2.78
2024-04-23,8980,3400,-0.22
2024-04-22,9000,10140,1.35
2024-04-19,8880,18360,-1.0
2024-04-18,8970,6840,1.59
2024-04-17,8830,13660,-1.56
2024-04-16,8970,12190,-2.92
2024-04-15,9240,9600,-1.7
2024-04-12,9400,6200,0.32
2024-04-11,9370,5270,-0.85
2024-04-09,9450,8680,0.85
2024-04-08,9370,15920,0.43
2024-04-05,9330,21290,-2.51
2024-04-04,9570,7980,0.21
2024-04-03,9550,11480,-2.05
2024-04-02,9750,10350,-1.61
2024-04-01,9910,22870,0.1
2024-03-29,9900,25460,1.02
2024-03-28,9800,18750,1.55
2024-03-27,9650,7640,-1.23
2024-03-26,9770,21570,-0.61
2024-03-25,9830,30010,2.93
2024-03-22,9550,11730,1.27
2024-03-21,9430,16990,-0.74
2024-03-20,9500,22100,-0.73
2024-03-19,9570,16850,-0.73
2024-03-18,9640,8240,0.42
2024-03-15,9600,1470,-0.31
2024-03-14,9630,9360,-0.62
2024-03-13,9690,8130,0.94
2024-03-12,9600,9930,-0.72
2024-03-11,9670,10810,0.1
2024-03-08,9660,9350,0.42
2024-03-07,9620,37870,-2.83
2024-03-06,9900,17150,-0.5
2024-03-05,9950,24150,-0.5
2024-03-04,10000,19150,-0.4
2024-02-29,10040,24930,-0.4
2024-02-28,10080,18700,0.0
2024-02-27,10080,26340,-2.14
2024-02-26,10300,18630,1.38
2024-02-23,10160,18630,-0.97
2024-02-22,10260,22500,-1.35
2024-02-21,10400,26340,-0.95
2024-02-20,10500,12690,-0.57
2024-02-19,10560,15000,0.19
2024-02-16,10540,15190,-0.09
2024-02-15,10550,38900,3.43
2024-02-14,10200,29200,0.1
2024-02-13,10190,33760,-1.16
2024-02-08,10310,11540,1.48
2024-02-07,10160,16750,0.79
2024-02-06,10080,25720,-0.2
2024-02-05,10100,18630,-1.56
2024-02-02,10260,16520,0.79
2024-02-01,10180,11510,-0.29
2024-01-31,10210,22390,-1.35
2024-01-30,10350,19980,-2.45
2024-01-29,10610,33810,-0.09
2024-01-28,10620,0,0.0
2024-01-26,10620,33550,3.51
2024-01-25,10260,25390,-3.12
2024-01-24,10590,39040,-3.29
2024-01-23,10950,16550,1.58
2024-01-22,10780,36740,-0.28
2024-01-19,10810,35480,2.46
2024-01-18,10550,13670,0.0
2024-01-17,10550,35980,-3.65
2024-01-16,10950,25460,0.46
2024-01-15,10900,18030,-0.64
2024-01-12,10970,16620,-2.66
2024-01-11,11270,19150,0.09
2024-01-10,11260,33390,-0.09
2024-01-09,11270,52530,3.39
2024-01-08,10900,13390,1.11
2024-01-05,10780,14670,-0.92
2024-01-04,10880,28340,0.09
2024-01-03,10870,117110,2.64
2024-01-02,10590,16670,0.47
