transaction_date,closing_price,trading_volume,change
2024-05-08,3670,55240,-0.81
2024-05-07,3700,632990,0.54
2024-05-03,3680,12100,1.66
2024-05-02,3620,20630,0.14
2024-04-30,3615,11900,0.14
2024-04-29,3610,15490,0.28
2024-04-26,3600,16860,-0.14
2024-04-25,3605,10780,0.0
2024-04-24,3605,17740,0.84
2024-04-23,3575,16880,-0.69
2024-04-22,3600,13080,0.14
2024-04-19,3595,20250,-1.51
2024-04-18,3650,9750,0.83
2024-04-17,3620,16570,-0.69
2024-04-16,3645,76140,-2.15
2024-04-15,3725,36540,2.62
2024-04-12,3630,19860,1.26
2024-04-11,3585,21660,-0.69
2024-04-09,3610,26750,-0.82
2024-04-08,3640,52870,-1.89
2024-04-05,3710,28970,-0.8
2024-04-04,3740,19620,-0.13
2024-04-03,3745,41190,-1.32
2024-04-02,3795,44460,-0.26
2024-04-01,3805,34710,-0.26
2024-03-29,3815,45420,-1.17
2024-03-28,3860,212150,2.66
2024-03-27,3760,34790,-0.13
2024-03-26,3765,32210,-0.26
2024-03-25,3775,16950,0.4
2024-03-22,3760,41520,-0.27
2024-03-21,3770,56710,-0.53
2024-03-20,3790,49820,-0.66
2024-03-19,3815,72290,0.13
2024-03-18,3810,32840,0.26
2024-03-15,3800,35190,0.0
2024-03-14,3800,45970,-0.52
2024-03-13,3820,96940,-1.42
2024-03-12,3875,64660,-1.52
2024-03-11,3935,116850,2.08
2024-03-10,3855,0,0.0
2024-03-08,3855,63570,0.13
2024-03-07,3850,176660,-2.65
2024-03-06,3955,167120,-0.88
2024-03-05,3990,319770,-3.86
2024-03-04,4150,3010000,2.22
2024-02-29,4060,3860000,5.32
2024-02-28,3855,64769,0.0
2024-02-27,3855,227280,-0.64
2024-02-26,3880,108090,-1.77
2024-02-23,3950,138680,-1.86
2024-02-22,4025,196440,0.63
2024-02-21,4000,256430,-2.68
2024-02-20,4110,799980,5.52
2024-02-19,3895,746030,1.96
2024-02-16,3820,66080,1.46
2024-02-15,3765,54380,-0.53
2024-02-14,3785,96120,0.93
2024-02-13,3750,82780,0.0
2024-02-12,3750,0,0.0
2024-02-08,3750,205370,-2.98
2024-02-07,3865,473030,-0.64
2024-02-06,3890,14170000,-2.87
2024-02-05,4005,75940,-0.87
2024-02-02,4040,77450,-0.12
2024-02-01,4045,71080,-0.98
2024-01-31,4085,58230,-1.68
2024-01-30,4155,224950,2.85
2024-01-29,4040,84300,-1.22
2024-01-26,4090,60170,1.74
2024-01-25,4020,115520,-3.37
2024-01-24,4160,249230,2.97
2024-01-23,4040,88150,-0.86
2024-01-22,4075,65080,-1.09
2024-01-19,4120,93180,0.0
2024-01-18,4120,303420,5.64
2024-01-17,3900,95200,-3.7
2024-01-16,4050,68540,-1.94
2024-01-15,4130,38450,0.98
2024-01-12,4090,71910,-2.73
2024-01-11,4205,137430,2.81
2024-01-10,4090,90310,-1.68
2024-01-09,4160,161830,0.85
2024-01-08,4125,276260,0.0
2024-01-05,4125,169880,2.74
2024-01-04,4015,1880000,-1.83
2024-01-03,4090,645350,3.94
2024-01-02,3935,137840,2.74
