transaction_date,closing_price,trading_volume,change
2024-05-08,2710,593300,-1.28
2024-05-07,2745,1120000,-1.96
2024-05-03,2800,2730000,2.38
2024-05-02,2735,18650000,6.84
2024-04-30,2560,177970,-0.78
2024-04-29,2580,177320,1.38
2024-04-26,2545,194180,-0.39
2024-04-25,2555,354380,-0.78
2024-04-24,2575,258420,-1.34
2024-04-23,2610,366480,3.57
2024-04-22,2520,232800,0.2
2024-04-19,2515,438300,-3.45
2024-04-18,2605,492560,0.77
2024-04-17,2585,544010,-0.19
2024-04-16,2590,1530000,-2.81
2024-04-15,2665,1430000,2.3
2024-04-12,2605,253120,0.58
2024-04-11,2590,365000,-1.89
2024-04-09,2640,783370,-4.0
2024-04-08,2750,335930,-2.31
2024-04-05,2815,624130,-3.43
2024-04-04,2915,491960,-0.51
2024-04-03,2930,1450000,0.69
2024-04-02,2910,733210,0.0
2024-04-01,2910,273500,-0.17
2024-03-29,2915,445780,0.52
2024-03-28,2900,512370,1.75
2024-03-27,2850,1160000,-2.4
2024-03-26,2920,1180000,-2.67
2024-03-25,3000,991410,-0.66
2024-03-22,3020,824700,-0.82
2024-03-21,3045,853240,1.16
2024-03-20,3010,1860000,-0.99
2024-03-19,3040,17880000,6.67
2024-03-18,2850,580930,-0.52
2024-03-17,2865,0,-1.38
2024-03-15,2905,166230,1.22
2024-03-14,2870,3600,1.95
2024-03-13,2815,10,-1.57
2024-03-12,2860,1270000,-1.21
2024-03-11,2895,2460,8.83
2024-03-08,2660,348520,-3.1
2024-03-07,2745,287530,0.37
2024-03-06,2735,256430,-0.18
2024-03-05,2740,267280,-2.66
2024-03-04,2815,150,1.81
2024-03-03,2765,0,0.0
2024-02-29,2765,186300,-0.54
2024-02-28,2780,348620,-1.59
2024-02-27,2825,333590,-0.53
2024-02-26,2840,330,-1.56
2024-02-23,2885,469240,0.52
2024-02-22,2870,70,0.0
2024-02-21,2870,434460,-2.05
2024-02-20,2930,690670,1.56
2024-02-19,2885,271330,-0.86
2024-02-18,2910,0,0.0
2024-02-16,2910,369530,-0.68
2024-02-15,2930,521350,-2.01
2024-02-14,2990,359780,1.36
2024-02-13,2950,543700,3.33
2024-02-08,2855,884800,-0.35
2024-02-07,2865,1030000,-2.72
2024-02-06,2945,1610000,-6.8
2024-02-05,3160,2400000,-3.22
2024-02-04,3265,0,0.0
2024-02-02,3265,2530000,-3.97
2024-02-01,3400,10750,-0.87
2024-01-31,3430,1880,4.26
2024-01-30,3290,907910,2.81
2024-01-29,3200,10,-4.9
2024-01-28,3365,0,0.0
2024-01-26,3365,2530000,1.97
2024-01-25,3300,640,-4.49
2024-01-24,3455,2210000,-2.4
2024-01-23,3540,850,4.89
2024-01-22,3375,1800000,-3.16
2024-01-21,3485,0,0.0
2024-01-19,3485,1450000,3.41
2024-01-18,3370,4770,3.37
2024-01-17,3260,1850,-1.36
2024-01-16,3305,1030,1.38
2024-01-15,3260,400,3.0
2024-01-14,3165,0,0.0
2024-01-12,3165,848160,-3.06
2024-01-11,3265,270,-1.51
2024-01-10,3315,2850,-2.5
2024-01-09,3400,440,1.95
2024-01-08,3335,130,-1.33
2024-01-07,3380,0,0.0
2024-01-05,3380,10550000,3.05
2024-01-04,3280,2710,-4.93
2024-01-03,3450,3720,-2.27
2024-01-02,3530,14300000,6.81
