transaction_date,closing_price,trading_volume,change
2024-05-08,3795,15680,-0.13
2024-05-07,3800,59870,0.4
2024-05-03,3785,28060,-0.13
2024-05-02,3790,34690,0.26
2024-04-30,3780,22560,-0.4
2024-04-29,3795,20380,0.26
2024-04-26,3785,31590,-0.66
2024-04-25,3810,31840,-1.04
2024-04-24,3850,41300,0.65
2024-04-23,3825,37880,0.92
2024-04-22,3790,29190,0.8
2024-04-19,3760,36870,-0.92
2024-04-18,3795,29430,1.2
2024-04-17,3750,31780,1.21
2024-04-16,3705,82170,-1.98
2024-04-15,3780,37990,-0.26
2024-04-12,3790,21700,0.13
2024-04-11,3785,27820,-0.13
2024-04-09,3790,32970,0.0
2024-04-08,3790,26590,-0.39
2024-04-05,3805,34660,-0.78
2024-04-04,3835,27760,-0.13
2024-04-03,3840,35980,-0.78
2024-04-02,3870,76920,-1.02
2024-04-01,3910,43530,1.03
2024-03-29,3870,435580,-0.9
2024-03-28,3905,37220,-0.26
2024-03-27,3915,79690,-0.13
2024-03-26,3920,49190,-0.51
2024-03-25,3940,104540,0.0
2024-03-22,3940,61160,0.0
2024-03-21,3940,99160,0.25
2024-03-20,3930,124100,2.08
2024-03-19,3850,41010,0.13
2024-03-18,3845,88230,-0.39
2024-03-15,3860,43820,-0.13
2024-03-14,3865,0,1.84
2024-03-13,3795,29800,-0.13
2024-03-12,3800,27390,-0.52
2024-03-11,3820,50510,0.39
2024-03-08,3805,37430,0.53
2024-03-07,3785,73410,-1.05
2024-03-06,3825,262760,1.19
2024-03-05,3780,56560,-0.79
2024-03-04,3810,66060,-0.13
2024-02-29,3815,37210,-0.52
2024-02-28,3835,38280,-0.39
2024-02-27,3850,50,-1.16
2024-02-26,3895,46790,-1.02
2024-02-23,3935,64090,0.77
2024-02-22,3905,55670,0.0
2024-02-21,3905,91460,-1.01
2024-02-20,3945,59040,0.38
2024-02-19,3930,63490,1.03
2024-02-18,3890,0,0.0
2024-02-16,3890,65420,0.65
2024-02-15,3865,55640,0.0
2024-02-14,3865,32070,0.65
2024-02-13,3840,62230,0.0
2024-02-08,3840,34960,-0.26
2024-02-07,3850,35790,0.13
2024-02-06,3845,70090,-0.26
2024-02-05,3855,44780,0.0
2024-02-02,3855,74010,0.78
2024-02-01,3825,48620,0.66
2024-01-31,3800,47370,-1.3
2024-01-30,3850,36020,0.0
2024-01-29,3850,79210,0.52
2024-01-26,3830,25970,0.13
2024-01-25,3825,41030,0.66
2024-01-24,3800,50370,-0.39
2024-01-23,3815,42940,-0.26
2024-01-22,3825,49970,-0.52
2024-01-19,3845,51150,0.0
2024-01-18,3845,55430,1.59
2024-01-17,3785,116110,-3.44
2024-01-16,3920,47190,-0.13
2024-01-15,3925,39170,0.51
2024-01-12,3905,112200,-2.62
2024-01-11,4010,930,-2.08
2024-01-10,4095,55380,0.49
2024-01-09,4075,56140,1.24
2024-01-08,4025,52760,0.37
2024-01-05,4010,72410,-0.99
2024-01-04,4050,119840,-2.17
2024-01-03,4140,332760,0.98
2024-01-02,4100,164240,-0.24
