transaction_date,closing_price,trading_volume,change
2024-05-07,14750,307320,2.29
2024-05-03,14420,13230,0.07
2024-05-02,14410,9190,0.07
2024-04-30,14400,18320,1.62
2024-04-29,14170,12780,1.5
2024-04-26,13960,13470,0.07
2024-04-25,13950,7180,-1.13
2024-04-24,14110,4570,0.5
2024-04-23,14040,7060,0.0
2024-04-22,14040,5690,0.57
2024-04-19,13960,24990,-2.58
2024-04-18,14330,5860,1.34
2024-04-17,14140,8630,0.0
2024-04-16,14140,23700,-3.61
2024-04-15,14670,17610,1.52
2024-04-12,14450,10550,-0.41
2024-04-11,14510,7560,-0.27
2024-04-09,14550,17960,-0.68
2024-04-08,14650,35210,-3.75
2024-04-05,15220,49930,-2.12
2024-04-04,15550,955960,3.46
2024-04-03,15030,10740,-0.07
2024-04-02,15040,7970,-0.66
2024-04-01,15140,8070,0.0
2024-03-29,15140,9790,0.0
2024-03-28,15140,12970,-1.82
2024-03-27,15420,10390,1.05
2024-03-26,15260,13760,0.2
2024-03-25,15230,8570,-0.46
2024-03-22,15300,8150,-0.07
2024-03-21,15310,19360,1.39
2024-03-20,15100,15650,-2.52
2024-03-19,15490,22880,-0.71
2024-03-18,15600,33680,-1.27
2024-03-17,15800,0,0.0
2024-03-15,15800,0,8.97
2024-03-14,14500,6420,0.0
2024-03-13,14500,15180,0.07
2024-03-12,14490,110,-0.69
2024-03-11,14590,3740,0.0
2024-03-10,14590,0,0.0
2024-03-08,14590,7840,0.27
2024-03-07,14550,12170,-0.82
2024-03-06,14670,12390,0.0
2024-03-05,14670,26920,-2.2
2024-03-04,15000,38470,-3.16
2024-02-29,15490,9820,0.06
2024-02-28,15480,13870,0.0
2024-02-27,15480,20790,-3.01
2024-02-26,15960,10540,-1.48
2024-02-23,16200,31900,-1.7
2024-02-22,16480,50,0.18
2024-02-21,16450,39860,-0.66
2024-02-20,16560,11030,-0.48
2024-02-19,16640,15290,0.3
2024-02-18,16590,0,0.0
2024-02-16,16590,16320,-0.18
2024-02-15,16620,16960,-0.48
2024-02-14,16700,25170,1.83
2024-02-13,16400,35940,3.47
2024-02-08,15850,33800,2.13
2024-02-07,15520,18260,-1.15
2024-02-06,15700,20140,0.38
2024-02-05,15640,100,-3.4
2024-02-04,16190,0,0.0
2024-02-02,16190,41890,1.5
2024-02-01,15950,89970,-3.39
2024-01-31,16510,101280,-5.55
2024-01-30,17480,420,-6.52
2024-01-29,18700,250,-6.03
2024-01-28,19900,0,0.0
2024-01-26,19900,955650,12.94
2024-01-25,17620,183180,2.98
2024-01-24,17110,270,-1.21
2024-01-23,17320,78230,-0.4
2024-01-22,17390,63790,3.33
2024-01-21,16830,0,0.0
2024-01-19,16830,39660,0.12
2024-01-18,16810,42720,1.94
2024-01-17,16490,57660,-3.57
2024-01-16,17100,54470,1.79
2024-01-15,16800,43640,0.0
2024-01-14,16800,0,0.0
2024-01-12,16800,42460,-1.29
2024-01-11,17020,67120,-0.12
2024-01-10,17040,74970,-2.07
2024-01-09,17400,156940,0.0
2024-01-08,17400,290,7.34
2024-01-05,16210,354760,5.4
2024-01-04,15380,17080,1.79
2024-01-03,15110,8850,-1.5
2024-01-02,15340,7330,0.85
