transaction_date,closing_price,trading_volume,change
2024-05-08,6200,27660,0.16
2024-05-07,6190,12140,0.16
2024-05-03,6180,23360,0.49
2024-05-02,6150,49010,-0.65
2024-04-30,6190,186300,-5.35
2024-04-29,6540,41090,-1.51
2024-04-26,6640,11990,0.0
2024-04-25,6640,13310,0.76
2024-04-24,6590,10960,0.0
2024-04-23,6590,10140,0.15
2024-04-22,6580,15060,0.15
2024-04-19,6570,11330,-0.61
2024-04-18,6610,12520,1.23
2024-04-17,6530,15370,0.62
2024-04-16,6490,35640,-1.67
2024-04-15,6600,15190,-1.49
2024-04-12,6700,36470,3.08
2024-04-11,6500,65610,-2.99
2024-04-09,6700,20670,-1.03
2024-04-08,6770,23620,-0.88
2024-04-05,6830,16480,0.29
2024-04-04,6810,28270,0.0
2024-04-03,6810,37400,0.44
2024-04-02,6780,48310,-1.17
2024-04-01,6860,43470,1.48
2024-03-29,6760,59890,-2.17
2024-03-28,6910,59210,0.88
2024-03-27,6850,144920,-2.0
2024-03-26,6990,207470,-0.14
2024-03-25,7000,3720000,4.01
2024-03-22,6730,40810,0.75
2024-03-21,6680,76910,-2.2
2024-03-20,6830,193240,3.02
2024-03-19,6630,15870,0.45
2024-03-18,6600,6720,-0.3
2024-03-15,6620,420,0.3
2024-03-14,6600,21060,-0.3
2024-03-13,6620,28500,0.46
2024-03-12,6590,9950,0.15
2024-03-11,6580,9320,0.46
2024-03-08,6550,13130,0.15
2024-03-07,6540,18210,-0.91
2024-03-06,6600,13620,0.0
2024-03-05,6600,7350,-0.45
2024-03-04,6630,16780,0.0
2024-03-03,6630,0,0.0
2024-02-29,6630,8300,0.15
2024-02-28,6620,15620,2.16
2024-02-27,6480,21870,-2.11
2024-02-26,6620,7900,0.0
2024-02-23,6620,8830,0.3
2024-02-22,6600,10560,-0.45
2024-02-21,6630,9700,0.15
2024-02-20,6620,8900,0.0
2024-02-19,6620,15060,0.3
2024-02-16,6600,9440,1.54
2024-02-15,6500,30410,-1.52
2024-02-14,6600,21860,2.33
2024-02-13,6450,156710,-3.15
2024-02-08,6660,36160,0.0
2024-02-07,6660,25080,-1.04
2024-02-06,6730,18790,-0.74
2024-02-05,6780,5790,-0.88
2024-02-02,6840,13670,0.29
2024-02-01,6820,25290,1.04
2024-01-31,6750,25950,-2.17
2024-01-30,6900,5000,-0.29
2024-01-29,6920,10870,0.29
2024-01-26,6900,12680,1.47
2024-01-25,6800,50,-2.44
2024-01-24,6970,7470,-1.13
2024-01-23,7050,16700,0.43
2024-01-22,7020,18680,2.63
2024-01-19,6840,75030,1.33
2024-01-18,6750,13840,-0.88
2024-01-17,6810,36270,-1.87
2024-01-16,6940,23420,-1.14
2024-01-15,7020,24130,-1.54
2024-01-12,7130,31990,-1.25
2024-01-11,7220,14180,0.28
2024-01-10,7200,21250,-0.55
2024-01-09,7240,34190,1.26
2024-01-08,7150,18650,-1.11
2024-01-05,7230,39830,0.7
2024-01-04,7180,37840,-2.18
2024-01-03,7340,34230,0.69
2024-01-02,7290,39900,1.53
