transaction_date,closing_price,trading_volume,change
2024-05-08,21150,53380,1.93
2024-05-07,20750,53240,-0.95
2024-05-03,20950,42340,2.2
2024-05-02,20500,18500,-0.49
2024-04-30,20600,17820,0.49
2024-04-29,20500,79490,-1.2
2024-04-26,20750,19060,1.22
2024-04-25,20500,22340,-1.68
2024-04-24,20850,47430,-0.48
2024-04-23,20950,29320,1.21
2024-04-22,20700,25700,-0.48
2024-04-19,20800,44660,-0.95
2024-04-18,21000,23230,1.2
2024-04-17,20750,68300,-0.24
2024-04-16,20800,84370,-4.59
2024-04-15,21800,50410,-3.54
2024-04-12,22600,70280,2.03
2024-04-11,22150,23180,1.14
2024-04-09,21900,20280,0.92
2024-04-08,21700,42890,-1.81
2024-04-05,22100,58990,-0.45
2024-04-04,22200,41320,-0.22
2024-04-03,22250,35720,0.91
2024-04-02,22050,66070,-2.0
2024-04-01,22500,60360,2.74
2024-03-29,21900,51960,0.23
2024-03-28,21850,49320,0.0
2024-03-27,21850,133460,-2.24
2024-03-26,22350,156610,-3.66
2024-03-25,23200,58080,-0.43
2024-03-22,23300,128370,2.64
2024-03-21,22700,101990,0.0
2024-03-20,22700,123490,2.48
2024-03-19,22150,75760,0.68
2024-03-18,22000,190360,3.04
2024-03-15,21350,138300,1.43
2024-03-14,21050,41110,0.24
2024-03-13,21000,77900,0.72
2024-03-12,20850,51900,0.97
2024-03-11,20650,73680,-3.5
2024-03-08,21400,125580,5.42
2024-03-07,20300,184370,-5.58
2024-03-06,21500,248890,5.39
2024-03-05,20400,79720,0.74
2024-03-04,20250,59710,-4.03
2024-02-29,21100,119490,2.43
2024-02-28,20600,102780,3.67
2024-02-27,19870,153420,-4.93
2024-02-26,20900,54340,-0.24
2024-02-23,20950,96170,2.44
2024-02-22,20450,143010,-1.68
2024-02-21,20800,68760,0.97
2024-02-20,20600,74780,0.73
2024-02-19,20450,85660,-0.24
2024-02-18,20500,0,0.0
2024-02-16,20500,76570,0.74
2024-02-15,20350,104130,0.49
2024-02-14,20250,102160,-0.98
2024-02-13,20450,87880,0.74
2024-02-08,20300,110650,-0.49
2024-02-07,20400,129350,-2.39
2024-02-06,20900,118460,6.15
2024-02-05,19690,94210,0.92
2024-02-02,19510,68090,0.67
2024-02-01,19380,88210,1.1
2024-01-31,19170,216470,-7.17
2024-01-30,20650,190460,-1.9
2024-01-29,21050,88310,-3.88
2024-01-26,21900,50910,0.92
2024-01-25,21700,55660,-1.14
2024-01-24,21950,138130,-5.39
2024-01-23,23200,111760,0.43
2024-01-22,23100,136320,5.24
2024-01-19,21950,32390,1.62
2024-01-18,21600,29900,1.65
2024-01-17,21250,38050,-1.16
2024-01-16,21500,47950,-2.05
2024-01-15,21950,33180,-1.79
2024-01-12,22350,61560,-3.04
2024-01-11,23050,39160,0.44
2024-01-10,22950,35040,-2.75
2024-01-09,23600,38530,0.85
2024-01-08,23400,33290,0.43
2024-01-05,23300,30010,0.43
2024-01-04,23200,57190,-2.93
2024-01-03,23900,111410,0.42
2024-01-02,23800,217720,6.25
