transaction_date,closing_price,trading_volume,change
2024-04-30,3385,796520,0.0
2024-04-29,3385,652530,1.2
2024-04-26,3345,758220,0.3
2024-04-25,3335,857050,-2.06
2024-04-24,3405,801480,1.34
2024-04-23,3360,1480000,-2.18
2024-04-22,3435,1350000,2.84
2024-04-19,3340,1950000,-2.2
2024-04-18,3415,1410000,0.44
2024-04-17,3400,1530000,0.74
2024-04-16,3375,2250000,-8.78
2024-04-15,3700,1870000,-1.33
2024-04-12,3750,1940000,2.74
2024-04-11,3650,823950,-0.41
2024-04-09,3665,1970000,1.24
2024-04-08,3620,789190,1.83
2024-04-05,3555,1470000,-0.28
2024-04-04,3565,1110000,-1.38
2024-04-03,3615,1510000,-2.17
2024-04-02,3695,2089999,-3.9
2024-04-01,3845,1150000,0.13
2024-03-29,3840,2190000,-4.0
2024-03-28,4000,1320000,-0.99
2024-03-27,4040,1360000,-1.7
2024-03-26,4110,2710000,3.14
2024-03-25,3985,1220000,0.38
2024-03-22,3970,1950000,-2.82
2024-03-21,4085,5080000,7.36
2024-03-20,3805,3470000,-2.93
2024-03-19,3920,2870000,-4.16
2024-03-18,4090,2670000,0.74
2024-03-17,4060,0,0.0
2024-03-15,4060,230,-9.17
2024-03-14,4470,50,-2.61
2024-03-13,4590,190,1.66
2024-03-12,4515,20680,0.11
2024-03-11,4510,4240000,-0.55
2024-03-10,4535,0,0.0
2024-03-08,4535,4840000,3.54
2024-03-07,4380,5010000,-1.57
2024-03-06,4450,10890000,-6.9
2024-03-05,4780,63380000,6.82
2024-03-04,4475,5120000,0.56
2024-03-03,4450,0,0.0
2024-02-29,4450,23670000,3.49
2024-02-28,4300,5830000,0.7
2024-02-27,4270,70,5.69
2024-02-26,4040,0,-1.7
2024-02-25,4110,0,0.0
2024-02-23,4110,3490000,-3.52
2024-02-22,4260,5160,-3.84
2024-02-21,4430,4290000,-0.45
2024-02-20,4450,14890,-2.31
2024-02-19,4555,300,2.13
2024-02-18,4460,0,0.0
2024-02-16,4460,10700000,-2.09
2024-02-15,4555,71620,15.17
2024-02-14,3955,2780000,-2.1
2024-02-13,4040,620,4.66
2024-02-12,3860,0,0.0
2024-02-08,3860,3130000,2.66
2024-02-07,3760,1600000,-0.13
2024-02-06,3765,1820000,-2.46
2024-02-05,3860,1610,-2.03
2024-02-04,3940,0,0.0
2024-02-02,3940,5290000,2.34
2024-02-01,3850,5560000,3.22
2024-01-31,3730,1150,-4.85
2024-01-30,3920,17460,1.69
2024-01-29,3855,5660,5.33
2024-01-28,3660,0,0.0
2024-01-26,3660,3240000,3.98
2024-01-25,3520,2280,-0.85
2024-01-24,3550,2300000,0.14
2024-01-23,3545,1100,2.46
2024-01-22,3460,16309,-1.84
2024-01-21,3525,0,0.0
2024-01-19,3525,4930000,-5.62
2024-01-18,3735,19370,6.11
2024-01-17,3520,2640,1.44
2024-01-16,3470,12620,-3.74
2024-01-15,3605,6480,-3.74
2024-01-14,3745,0,0.0
2024-01-12,3745,31360000,-14.89
2024-01-11,4400,833790,29.99
2024-01-10,3385,10,1.8
2024-01-09,3325,1220,5.72
2024-01-08,3145,1400000,-0.94
2024-01-07,3175,0,0.0
2024-01-05,3175,1690000,-0.31
2024-01-04,3185,20,-3.78
2024-01-03,3310,10,-6.63
2024-01-02,3545,6590000,1.87
