transaction_date,closing_price,trading_volume,change
2024-04-30,51300,400880,0.2
2024-04-29,51200,433630,-0.19
2024-04-26,51300,258019,0.59
2024-04-25,51000,332550,-0.2
2024-04-24,51100,253170,0.39
2024-04-23,50900,265540,-0.2
2024-04-22,51000,430760,1.8
2024-04-19,50100,514070,-1.18
2024-04-18,50700,259110,0.8
2024-04-17,50300,259740,-0.79
2024-04-16,50700,352770,0.0
2024-04-15,50700,321930,0.4
2024-04-12,50500,583180,-1.37
2024-04-11,51200,631500,-1.16
2024-04-09,51800,282570,-0.19
2024-04-08,51900,334330,0.39
2024-04-05,51700,328840,-1.15
2024-04-04,52300,392330,2.55
2024-04-03,51000,473590,-0.97
2024-04-02,51500,489240,-1.34
2024-04-01,52200,282430,-0.57
2024-03-29,52500,363250,-1.5
2024-03-28,53300,470360,-1.48
2024-03-27,54100,421800,0.0
2024-03-26,54100,501250,1.5
2024-03-25,53300,270830,0.19
2024-03-22,53200,370100,0.0
2024-03-21,53200,458960,0.38
2024-03-20,53000,309110,-0.38
2024-03-19,53200,470890,0.0
2024-03-18,53200,370890,0.19
2024-03-17,53100,120,0.0
2024-03-15,53100,517320,-1.67
2024-03-14,54000,30,1.69
2024-03-13,53100,0,0.95
2024-03-12,52600,427590,0.77
2024-03-11,52200,294020,-0.57
2024-03-10,52500,0,0.0
2024-03-08,52500,552480,0.77
2024-03-07,52100,416690,-0.19
2024-03-06,52200,409400,0.19
2024-03-05,52100,10,0.19
2024-03-04,52000,30,-1.33
2024-03-03,52700,0,0.0
2024-02-29,52700,677190,0.38
2024-02-28,52500,30,0.38
2024-02-27,52300,0,-1.13
2024-02-26,52900,10,0.19
2024-02-25,52800,0,0.0
2024-02-23,52800,413420,0.19
2024-02-22,52700,0,-0.75
2024-02-21,53100,10,-1.12
2024-02-20,53700,110,1.51
2024-02-19,52900,260,1.54
2024-02-18,52100,0,0.0
2024-02-16,52100,438890,0.77
2024-02-15,51700,297310,0.39
2024-02-14,51500,459560,-0.77
2024-02-13,51900,896950,2.17
2024-02-08,50800,615880,-0.97
2024-02-07,51300,0,1.58
2024-02-06,50500,608040,0.2
2024-02-05,50400,744250,0.2
2024-02-04,50300,0,0.0
2024-02-02,50300,871460,-0.98
2024-02-01,50800,10,1.2
2024-01-31,50200,10,0.4
2024-01-30,50000,40,0.81
2024-01-29,49600,342550,0.0
2024-01-26,49600,271810,0.4
2024-01-25,49400,10,0.41
2024-01-24,49200,317120,0.2
2024-01-23,49100,40,-0.71
2024-01-22,49450,410190,0.0
2024-01-19,49450,366610,0.1
2024-01-18,49400,320890,0.0
2024-01-17,49400,455350,0.61
2024-01-16,49100,50,-0.51
2024-01-15,49350,193430,-0.1
2024-01-14,49400,0,0.0
2024-01-12,49400,290320,0.51
2024-01-11,49150,0,0.31
2024-01-10,49000,368460,-0.51
2024-01-09,49250,0,0.72
2024-01-08,48900,376300,-0.91
2024-01-07,49350,0,0.0
2024-01-05,49350,241290,-0.2
2024-01-04,49450,284130,0.2
2024-01-03,49350,10,-1.2
2024-01-02,49950,445630,-0.3
