transaction_date,closing_price,trading_volume,change
2024-04-30,151800,92630,-0.52
2024-04-29,152600,110190,3.32
2024-04-26,147700,85920,-0.61
2024-04-25,148600,158070,-1.46
2024-04-24,150800,120200,2.24
2024-04-23,147500,90920,-2.77
2024-04-22,151700,150810,1.68
2024-04-19,149200,159570,1.63
2024-04-18,146800,101680,3.09
2024-04-17,142400,141850,1.35
2024-04-16,140500,140740,0.29
2024-04-15,140100,148340,-3.38
2024-04-12,145000,179280,-2.49
2024-04-11,148700,107580,-1.52
2024-04-09,151000,113900,-0.79
2024-04-08,152200,180240,0.26
2024-04-05,151800,137860,-3.25
2024-04-04,156900,168360,1.55
2024-04-03,154500,204110,-2.95
2024-04-02,159200,110310,-0.62
2024-04-01,160200,138360,0.13
2024-03-29,160000,181340,-1.42
2024-03-28,162300,257630,-4.13
2024-03-27,169300,114600,0.65
2024-03-26,168200,136590,-1.81
2024-03-25,171300,180550,1.24
2024-03-22,169200,98830,-0.18
2024-03-21,169500,108140,0.59
2024-03-20,168500,178950,-3.71
2024-03-19,175000,143270,-1.41
2024-03-18,177500,171390,0.17
2024-03-17,177200,0,0.0
2024-03-15,177200,0,1.2
2024-03-14,175100,10,-0.68
2024-03-13,176300,190,0.46
2024-03-12,175500,450,4.71
2024-03-11,167600,180,0.42
2024-03-10,166900,0,0.0
2024-03-08,166900,250180,-2.85
2024-03-07,171800,0,2.02
2024-03-06,168400,158600,-1.29
2024-03-05,170600,195010,-2.35
2024-03-04,174700,150,-1.36
2024-03-03,177100,0,0.0
2024-02-29,177100,318360,3.21
2024-02-28,171600,40,-4.03
2024-02-27,178800,222320,0.0
2024-02-26,178800,214700,0.45
2024-02-25,178000,0,0.0
2024-02-23,178000,333680,-2.31
2024-02-22,182200,60,-1.25
2024-02-21,184500,566020,-0.65
2024-02-20,185700,160,8.98
2024-02-19,170400,10,-3.07
2024-02-18,175800,0,0.0
2024-02-16,175800,704930,6.22
2024-02-15,165500,10,0.67
2024-02-14,164400,110,4.65
2024-02-13,157100,510,-1.75
2024-02-08,159900,396420,4.65
2024-02-07,152800,223140,0.59
2024-02-06,151900,254050,0.0
2024-02-05,151900,30,3.69
2024-02-04,146500,0,0.0
2024-02-02,146500,224280,4.72
2024-02-01,139900,10,4.95
2024-01-31,133300,20,3.09
2024-01-30,129300,20,-3.07
2024-01-29,133400,10,-1.19
2024-01-26,135000,151340,3.93
2024-01-25,129900,190,-0.69
2024-01-24,130800,10,-1.43
2024-01-23,132700,60,-0.23
2024-01-22,133000,30,-4.04
2024-01-21,138600,0,0.0
2024-01-19,138600,261410,0.73
2024-01-18,137600,100,-1.08
2024-01-17,139100,140,-1.56
2024-01-16,141300,40,0.93
2024-01-15,140000,0,-1.41
2024-01-14,142000,0,0.0
2024-01-12,142000,87210,-0.77
2024-01-11,143100,230,-1.92
2024-01-10,145900,10,-1.75
2024-01-09,148500,100,-1.33
2024-01-08,150500,239060,3.72
2024-01-07,145100,0,0.0
2024-01-05,145100,141190,2.18
2024-01-04,142000,40,2.16
2024-01-03,139000,150,-3.67
2024-01-02,144300,129570,-2.04
