transaction_date,closing_price,trading_volume,change
2024-05-08,7080,63310,0.14
2024-05-07,7070,98740,0.57
2024-05-03,7030,95730,0.0
2024-05-02,7030,58120,0.14
2024-04-30,7020,95280,-2.5
2024-04-29,7200,153570,2.56
2024-04-26,7020,110550,3.69
2024-04-25,6770,82550,-3.01
2024-04-24,6980,199280,5.6
2024-04-23,6610,82500,-1.05
2024-04-22,6680,80270,-0.89
2024-04-19,6740,161280,-5.07
2024-04-18,7100,96210,2.45
2024-04-17,6930,88680,1.76
2024-04-16,6810,144790,-2.58
2024-04-15,6990,165970,-1.55
2024-04-12,7100,134970,-0.7
2024-04-11,7150,96110,0.56
2024-04-09,7110,109760,0.14
2024-04-08,7100,137120,-2.2
2024-04-05,7260,226170,-3.84
2024-04-04,7550,147100,1.21
2024-04-03,7460,286370,-5.09
2024-04-02,7860,175510,-1.13
2024-04-01,7950,141340,1.02
2024-03-29,7870,209190,-2.11
2024-03-28,8040,283030,1.26
2024-03-27,7940,215520,-1.37
2024-03-26,8050,358680,4.27
2024-03-25,7720,348370,-3.5
2024-03-22,8000,242090,-1.36
2024-03-21,8110,420910,-1.22
2024-03-20,8210,239290,0.12
2024-03-19,8200,339010,-3.07
2024-03-18,8460,321790,0.83
2024-03-17,8390,200,0.0
2024-03-15,8390,323150,-2.56
2024-03-14,8610,0,-5.07
2024-03-13,9070,660,-0.11
2024-03-12,9080,200,4.61
2024-03-11,8680,1290,-7.07
2024-03-10,9340,0,0.0
2024-03-08,9340,3680000,8.98
2024-03-07,8570,40,-5.2
2024-03-06,9040,799480,-0.88
2024-03-05,9120,1380000,-5.3
2024-03-04,9630,3040,19.93
2024-03-03,8030,0,0.0
2024-02-29,8030,646300,-4.18
2024-02-28,8380,660,0.72
2024-02-27,8320,1580,-6.52
2024-02-26,8900,250,-7.58
2024-02-25,9630,0,0.0
2024-02-23,9630,18330000,4.67
2024-02-22,9200,160,15.43
2024-02-21,7970,347870,-3.16
2024-02-20,8230,406900,-2.83
2024-02-19,8470,210,-0.82
2024-02-18,8540,0,0.0
2024-02-16,8540,460630,-3.5
2024-02-15,8850,160,-2.96
2024-02-14,9120,922490,4.35
2024-02-13,8740,10,4.55
2024-02-12,8360,0,0.0
2024-02-08,8360,1400000,7.32
2024-02-07,7790,250,-6.59
2024-02-06,8340,1770000,1.71
2024-02-05,8200,731350,4.33
2024-02-04,7860,0,0.0
2024-02-02,7860,598180,3.29
2024-02-01,7610,809890,-4.4
2024-01-31,7960,2069999,-6.9
2024-01-30,8550,2000000,-8.36
2024-01-29,9330,10120,-1.37
2024-01-28,9460,0,0.0
2024-01-26,9460,29160000,5.46
2024-01-25,8970,40,0.11
2024-01-24,8960,3220,-0.11
2024-01-23,8970,10,30.0
2024-01-22,6900,50,1.77
2024-01-21,6780,0,0.0
2024-01-19,6780,1660000,15.9
2024-01-18,5850,93380,0.86
2024-01-17,5800,155260,-5.38
2024-01-16,6130,150,0.49
2024-01-15,6100,167570,-1.29
2024-01-12,6180,176640,0.49
2024-01-11,6150,20,-0.65
2024-01-10,6190,255080,1.48
2024-01-09,6100,300,3.21
2024-01-08,5910,101250,0.51
2024-01-07,5880,0,0.0
2024-01-05,5880,110160,-0.51
2024-01-04,5910,106340,-2.8
2024-01-03,6080,142700,-0.16
2024-01-02,6090,98230,0.16
