transaction_date,closing_price,trading_volume,change
2024-05-08,10040,273580,0.4
2024-05-07,10000,199860,-0.2
2024-05-03,10020,329730,-2.72
2024-05-02,10300,1570000,1.58
2024-04-30,10140,1570000,3.05
2024-04-29,9840,3880000,9.58
2024-04-26,8980,118560,-1.32
2024-04-25,9100,522340,2.25
2024-04-24,8900,882080,8.27
2024-04-23,8220,54080,-1.08
2024-04-22,8310,58160,2.09
2024-04-19,8140,103990,-3.44
2024-04-18,8430,81390,4.07
2024-04-17,8100,90620,3.05
2024-04-16,7860,162210,-5.64
2024-04-15,8330,85780,-0.48
2024-04-12,8370,86110,-1.06
2024-04-11,8460,54520,-1.05
2024-04-09,8550,108220,-1.72
2024-04-08,8700,96310,-2.03
2024-04-05,8880,113060,-1.66
2024-04-04,9030,184970,-3.73
2024-04-03,9380,159140,-3.5
2024-04-02,9720,163730,-3.48
2024-04-01,10070,101020,2.23
2024-03-29,9850,145290,-1.3
2024-03-28,9980,185200,-0.4
2024-03-27,10020,211710,-1.76
2024-03-26,10200,184460,-3.77
2024-03-25,10600,388010,4.13
2024-03-22,10180,175640,-0.88
2024-03-21,10270,270870,1.68
2024-03-20,10100,154820,-0.2
2024-03-19,10120,272710,-3.44
2024-03-18,10480,206050,-0.57
2024-03-17,10540,0,0.0
2024-03-15,10540,690,-5.3
2024-03-14,11130,20,0.18
2024-03-13,11110,2130,5.61
2024-03-12,10520,551940,-2.59
2024-03-11,10800,470,-4.09
2024-03-10,11260,0,0.0
2024-03-08,11260,891780,-5.46
2024-03-07,11910,150,-0.17
2024-03-06,11930,70,-0.58
2024-03-05,12000,4470000,-8.19
2024-03-04,13070,2250,0.23
2024-03-03,13040,0,0.0
2024-02-29,13040,11820000,18.33
2024-02-28,11020,900,11.09
2024-02-27,9920,1350,-19.35
2024-02-26,12300,220,25.38
2024-02-25,9810,0,0.0
2024-02-23,9810,569820,-7.54
2024-02-22,10610,1350,-0.47
2024-02-21,10660,568950,-6.16
2024-02-20,11360,320,-4.94
2024-02-19,11950,30,-0.08
2024-02-18,11960,0,0.0
2024-02-16,11960,497790,-4.55
2024-02-15,12530,0,1.46
2024-02-14,12350,1080000,-2.14
2024-02-13,12620,1050000,-8.68
2024-02-12,13820,0,0.0
2024-02-08,13820,1740000,-1.92
2024-02-07,14090,2029999,1.08
2024-02-05,13940,1960000,-1.13
2024-02-02,14100,4730000,-18.26
