transaction_date,closing_price,trading_volume,change
2024-05-08,68800,419520,-14.43
2024-05-07,80400,398400,16.02
2024-05-03,69300,51930,4.37
2024-05-02,66400,27980,-2.64
2024-04-30,68200,49250,3.33
2024-04-29,66000,41300,-1.64
2024-04-26,67100,52020,-0.59
2024-04-25,67500,51920,-2.88
2024-04-24,69500,152740,9.11
2024-04-23,63700,42750,2.25
2024-04-22,62300,30050,1.96
2024-04-19,61100,53010,0.66
2024-04-18,60700,39280,2.71
2024-04-17,59100,27810,1.55
2024-04-16,58200,38390,-3.64
2024-04-15,60400,31560,-3.21
2024-04-12,62400,66890,3.83
2024-04-11,60100,24570,0.17
2024-04-09,60000,32729,0.0
2024-04-08,60000,107030,-2.28
2024-04-05,61400,60190,-1.13
2024-04-04,62100,71630,-3.27
2024-04-03,64200,114290,-5.59
2024-04-02,68000,92050,3.03
2024-04-01,66000,80900,-2.8
2024-03-29,67900,141400,-0.44
2024-03-28,68200,183890,0.0
2024-03-27,68200,353840,4.12
2024-03-26,65500,182550,-3.53
2024-03-25,67900,763700,-0.73
2024-03-22,68400,3010000,-29.63
2024-03-21,97200,340200,0.62
2024-03-20,96600,957230,4.32
2024-03-19,92600,1810000,21.68
2024-03-18,76100,339590,0.0
2024-03-15,76100,274520,17.08
2024-03-14,65000,420,30.0
2024-03-13,50000,26850,-0.2
2024-03-12,50100,27800,-2.53
2024-03-11,51400,10,0.98
2024-03-10,50900,0,0.0
2024-03-08,50900,28700,1.8
2024-03-07,50000,10,-0.6
2024-03-06,50300,29090,-0.2
2024-03-05,50400,38860,2.44
2024-03-04,49200,21160,-0.91
2024-02-29,49650,50960,-4.34
2024-02-28,51900,32670,2.98
2024-02-27,50400,40100,-6.15
2024-02-26,53700,20,7.19
2024-02-23,50100,54010,-0.79
2024-02-22,50500,23080,-0.2
2024-02-21,50600,46790,-2.32
2024-02-20,51800,29810,-3.0
2024-02-19,53400,40390,2.5
2024-02-18,52100,0,0.0
2024-02-16,52100,27480,0.77
2024-02-15,51700,23120,0.98
2024-02-14,51200,34020,-1.92
2024-02-13,52200,50880,7.74
2024-02-08,48450,22200,0.0
2024-02-07,48450,26630,2.65
2024-02-06,47200,35380,1.07
2024-02-05,46700,30580,-3.81
2024-02-02,48550,31280,-0.1
2024-02-01,48600,41150,-0.21
2024-01-31,48700,36980,-4.32
2024-01-30,50900,29620,2.11
2024-01-29,49850,0,-3.2
2024-01-28,51500,0,0.0
2024-01-26,51500,74640,2.18
2024-01-25,50400,0,-3.26
2024-01-24,52100,35500,-3.34
2024-01-23,53900,56840,0.94
2024-01-22,53400,44080,-1.29
2024-01-19,54100,63230,-4.25
2024-01-18,56500,59200,-2.59
2024-01-17,58000,10,-4.61
2024-01-16,60800,70,0.0
2024-01-15,60800,30,-4.25
2024-01-14,63500,0,0.0
2024-01-12,63500,63120,-6.48
2024-01-11,67900,30,-2.72
2024-01-10,69800,10,1.31
2024-01-09,68900,104360,2.53
2024-01-08,67200,32270,0.15
2024-01-05,67100,50900,-2.04
2024-01-04,68500,150,-5.52
2024-01-03,72500,180,7.09
2024-01-02,67700,80900,-3.56
