transaction_date,closing_price,trading_volume,change
2024-05-08,2335,12200,-0.64
2024-05-07,2350,17050,-0.21
2024-05-03,2355,8090,0.21
2024-05-02,2350,11330,1.29
2024-04-30,2320,23540,0.22
2024-04-29,2315,54660,-0.64
2024-04-26,2330,58720,0.0
2024-04-25,2330,31360,-0.21
2024-04-24,2335,79590,-0.43
2024-04-23,2345,15530,0.43
2024-04-22,2335,6770,0.0
2024-04-19,2335,39480,-0.43
2024-04-18,2345,20000,0.0
2024-04-17,2345,12150,0.64
2024-04-16,2330,66350,-1.48
2024-04-15,2365,36820,-0.84
2024-04-12,2385,12350,0.0
2024-04-11,2385,40770,0.42
2024-04-09,2375,33080,0.21
2024-04-08,2370,62340,-1.66
2024-04-05,2410,95490,-2.23
2024-04-04,2465,44200,1.02
2024-04-03,2440,90600,-2.4
2024-04-02,2500,61730,0.4
2024-04-01,2490,162180,1.63
2024-03-29,2450,44380,0.41
2024-03-28,2440,57080,0.21
2024-03-27,2435,23660,0.41
2024-03-26,2425,60500,1.25
2024-03-25,2395,55360,-1.64
2024-03-22,2435,49650,0.21
2024-03-21,2430,55980,-0.41
2024-03-20,2440,38240,1.88
2024-03-19,2395,49930,-0.62
2024-03-18,2410,67710,1.05
2024-03-15,2385,25380,-0.21
2024-03-14,2390,17800,0.0
2024-03-13,2390,46170,0.0
2024-03-12,2390,22960,0.21
2024-03-11,2385,12920,0.85
2024-03-08,2365,57770,1.94
2024-03-07,2320,72950,-0.64
2024-03-06,2335,55270,-2.91
2024-03-05,2405,53620,0.0
2024-03-04,2405,42710,-0.62
2024-02-29,2420,69200,-0.41
2024-02-28,2430,394250,1.67
2024-02-27,2390,500,1.27
2024-02-26,2360,19000,0.43
2024-02-23,2350,52050,0.0
2024-02-22,2350,60870,0.0
2024-02-21,2350,34310,-0.42
2024-02-20,2360,29320,-0.21
2024-02-19,2365,25160,0.0
2024-02-16,2365,24940,-0.63
2024-02-15,2380,36360,-0.21
2024-02-14,2385,11390,0.63
2024-02-13,2370,19970,-0.42
2024-02-08,2380,22600,0.85
2024-02-07,2360,23910,0.0
2024-02-06,2360,22220,-1.26
2024-02-05,2390,48230,-0.42
2024-02-02,2400,35930,-1.23
2024-02-01,2430,40350,2.75
2024-01-31,2365,20680,-1.05
2024-01-30,2390,34990,-1.04
2024-01-29,2415,50590,-1.43
2024-01-26,2450,95590,2.51
2024-01-25,2390,103290,2.58
2024-01-24,2330,44810,-0.85
2024-01-23,2350,49400,0.0
2024-01-22,2350,62740,-1.47
2024-01-19,2385,21480,0.0
2024-01-18,2385,21540,0.0
2024-01-17,2385,92670,-0.63
2024-01-16,2400,66580,0.0
2024-01-15,2400,48450,-0.83
2024-01-14,2420,0,0.0
2024-01-12,2420,271630,-2.62
2024-01-11,2485,53270,-0.8
2024-01-10,2505,140530,2.87
2024-01-09,2435,69470,1.46
2024-01-08,2400,44400,-0.21
2024-01-05,2405,36280,-0.21
2024-01-04,2410,39580,-0.41
2024-01-03,2420,16500,-0.41
2024-01-02,2430,76410,1.67
