transaction_date,closing_price,trading_volume,change
2024-05-08,7070,17900,0.28
2024-05-07,7050,19250,0.28
2024-05-03,7030,17320,-0.14
2024-05-02,7040,20570,-0.85
2024-04-30,7100,19630,0.42
2024-04-29,7070,62490,1.43
2024-04-26,6970,19450,0.14
2024-04-25,6960,66230,-1.69
2024-04-24,7080,8029,0.28
2024-04-23,7060,12650,1.0
2024-04-22,6990,11640,0.58
2024-04-19,6950,29610,-0.14
2024-04-18,6960,17130,1.75
2024-04-17,6840,14510,0.0
2024-04-16,6840,24440,-1.44
2024-04-15,6940,27580,-2.12
2024-04-12,7090,18200,0.14
2024-04-11,7080,14760,-0.28
2024-04-09,7100,15520,0.14
2024-04-08,7090,35520,-1.66
2024-04-05,7210,34940,-2.57
2024-04-04,7400,30090,0.54
2024-04-03,7360,29270,0.96
2024-04-02,7290,34170,-2.15
2024-04-01,7450,32119,1.36
2024-03-29,7350,34120,-0.81
2024-03-28,7410,49720,0.68
2024-03-27,7360,77470,-2.52
2024-03-26,7550,148080,-1.69
2024-03-25,7680,1230000,3.92
2024-03-22,7390,64700,1.51
2024-03-21,7280,68540,-2.15
2024-03-20,7440,39070,0.81
2024-03-19,7380,6160,-0.14
2024-03-18,7390,59790,3.21
2024-03-15,7160,1530,-0.56
2024-03-14,7200,17340,0.98
2024-03-13,7130,9490,-0.42
2024-03-12,7160,6240,-0.56
2024-03-11,7200,22010,0.7
2024-03-10,7150,0,0.0
2024-03-08,7150,7860,0.42
2024-03-07,7120,47220,2.3
2024-03-06,6960,14100,-0.57
2024-03-05,7000,12780,0.14
2024-03-04,6990,16780,-1.55
2024-02-29,7100,32400,1.87
2024-02-28,6970,16040,1.9
2024-02-27,6840,40,-2.98
2024-02-26,7050,14980,-0.7
2024-02-23,7100,13310,-0.56
2024-02-22,7140,0,-0.83
2024-02-21,7200,8510,0.0
2024-02-20,7200,0,-0.69
2024-02-19,7250,10,1.54
2024-02-16,7140,8000,0.0
2024-02-15,7140,23330,-0.14
2024-02-14,7150,9520,-0.14
2024-02-13,7160,8650,0.0
2024-02-08,7160,13730,0.14
2024-02-07,7150,19740,0.85
2024-02-06,7090,11670,0.0
2024-02-05,7090,13490,-0.42
2024-02-02,7120,11620,0.28
2024-02-01,7100,19820,0.85
2024-01-31,7040,140,-1.12
2024-01-30,7120,14160,0.99
2024-01-29,7050,14830,-0.7
2024-01-26,7100,17140,-0.42
2024-01-25,7130,10,0.71
2024-01-24,7080,7140,-0.14
2024-01-23,7090,6820,0.28
2024-01-22,7070,9900,0.14
2024-01-19,7060,11840,0.86
2024-01-18,7000,16379,-0.71
2024-01-17,7050,22720,-3.95
2024-01-16,7340,6810,0.96
2024-01-15,7270,5960,-0.95
2024-01-12,7340,12260,-1.08
2024-01-11,7420,7630,-0.13
2024-01-10,7430,9230,-0.13
2024-01-09,7440,23540,1.22
2024-01-08,7350,22570,-1.47
2024-01-05,7460,28520,-0.53
2024-01-04,7500,63550,-2.98
2024-01-03,7730,13630,-0.13
2024-01-02,7740,23580,0.39
