transaction_date,closing_price,trading_volume,change
2024-05-08,8670,4360,-0.57
2024-05-07,8720,5260,0.69
2024-05-03,8660,7690,0.12
2024-05-02,8650,6600,1.05
2024-04-30,8560,6930,0.94
2024-04-29,8480,2650,0.36
2024-04-26,8450,5850,0.36
2024-04-25,8420,5990,-0.59
2024-04-24,8470,6840,0.95
2024-04-23,8390,18690,0.36
2024-04-22,8360,10890,0.6
2024-04-19,8310,19930,-1.42
2024-04-18,8430,10120,-0.24
2024-04-17,8450,31030,-1.74
2024-04-16,8600,22390,-1.71
2024-04-15,8750,33780,-1.13
2024-04-12,8850,40740,-0.9
2024-04-11,8930,30420,1.02
2024-04-09,8840,70330,-0.45
2024-04-08,8880,138800,-2.52
2024-04-05,9110,2210000,4.95
2024-04-04,8680,5410,-0.34
2024-04-03,8710,27600,-1.8
2024-04-02,8870,2910,0.23
2024-04-01,8850,8170,0.34
2024-03-29,8820,5220,-1.01
2024-03-28,8910,1820,0.0
2024-03-27,8910,4860,1.14
2024-03-26,8810,9280,1.61
2024-03-25,8670,8810,-0.34
2024-03-22,8700,3060,0.12
2024-03-21,8690,8240,-0.11
2024-03-20,8700,12960,-1.14
2024-03-19,8800,8090,-0.45
2024-03-18,8840,3390,-1.01
2024-03-15,8930,6690,-0.11
2024-03-14,8940,9250,-0.45
2024-03-13,8980,4820,0.34
2024-03-12,8950,9630,-0.11
2024-03-11,8960,3730,1.7
2024-03-08,8810,6590,-0.23
2024-03-07,8830,8050,-2.32
2024-03-06,9040,8950,0.33
2024-03-05,9010,15760,-1.64
2024-03-04,9160,10330,-0.54
2024-02-29,9210,16170,-1.71
2024-02-28,9370,16200,1.74
2024-02-27,9210,12880,-0.54
2024-02-26,9260,35320,3.93
2024-02-23,8910,6330,-0.34
2024-02-22,8940,8650,0.68
2024-02-21,8880,5310,-0.78
2024-02-20,8950,11250,-1.43
2024-02-19,9080,8590,2.02
2024-02-16,8900,22320,-0.22
2024-02-15,8920,15060,1.94
2024-02-14,8750,15750,0.0
2024-02-13,8750,12690,0.34
2024-02-08,8720,31350,-3.0
2024-02-07,8990,8640,0.22
2024-02-06,8970,8140,-0.44
2024-02-05,9010,20190,-1.64
2024-02-02,9160,16120,-0.97
2024-02-01,9250,11400,-1.07
2024-01-31,9350,20500,-2.3
2024-01-30,9570,16760,3.13
2024-01-29,9280,13390,-1.17
2024-01-26,9390,9020,1.95
2024-01-25,9210,12550,-2.54
2024-01-24,9450,24740,-0.74
2024-01-23,9520,69550,-0.1
2024-01-22,9530,31190,3.14
2024-01-19,9240,295000,-5.52
2024-01-18,9780,41970,5.16
2024-01-17,9300,15490,-0.64
2024-01-16,9360,29070,-0.21
2024-01-15,9380,28080,1.08
2024-01-12,9280,14990,-2.01
2024-01-11,9470,35050,2.71
2024-01-10,9220,15640,0.77
2024-01-09,9150,53120,-0.76
2024-01-08,9220,25790,5.01
2024-01-05,8780,6140,0.11
2024-01-04,8770,10780,-2.34
2024-01-03,8980,3190,-0.22
2024-01-02,9000,8770,-1.42
