transaction_date,closing_price,trading_volume,change
2024-05-08,1401,114960,1.16
2024-05-07,1385,105310,0.51
2024-05-03,1378,61270,-0.14
2024-05-02,1380,72150,-0.36
2024-04-30,1385,156320,0.07
2024-04-29,1384,134170,1.17
2024-04-26,1368,180190,0.44
2024-04-25,1362,249510,-3.75
2024-04-24,1415,231540,-0.35
2024-04-23,1420,94660,-0.28
2024-04-22,1424,136850,1.21
2024-04-19,1407,102870,-0.42
2024-04-18,1413,74010,0.93
2024-04-17,1400,154710,0.94
2024-04-16,1387,268410,-3.21
2024-04-15,1433,157190,-1.85
2024-04-12,1460,195700,-1.08
2024-04-11,1476,166170,1.65
2024-04-09,1452,196120,-0.95
2024-04-08,1466,137360,-0.61
2024-04-05,1475,163390,-0.14
2024-04-04,1477,161390,-0.61
2024-04-03,1486,432390,-4.13
2024-04-02,1550,232130,-0.96
2024-04-01,1565,486530,3.78
2024-03-29,1508,126400,1.55
2024-03-28,1485,159990,-1.26
2024-03-27,1504,106850,0.13
2024-03-26,1502,107120,0.0
2024-03-25,1502,317510,-0.2
2024-03-22,1505,168680,0.0
2024-03-21,1505,370180,1.48
2024-03-20,1483,131960,0.88
2024-03-19,1470,289100,-0.88
2024-03-18,1483,244760,2.84
2024-03-15,1442,125690,-0.69
2024-03-14,1452,69520,-0.34
2024-03-13,1457,151770,0.48
2024-03-12,1450,94910,0.28
2024-03-11,1446,134880,-0.89
2024-03-08,1459,92330,-0.34
2024-03-07,1464,195390,-0.41
2024-03-06,1470,118500,-1.14
2024-03-05,1487,250570,-3.75
2024-03-04,1545,590,6.92
2024-02-29,1445,167830,-1.37
2024-02-28,1465,194560,-1.01
2024-02-27,1480,131770,-0.74
2024-02-26,1491,110170,-0.93
2024-02-23,1505,133140,-1.18
2024-02-22,1523,82300,-0.46
2024-02-21,1530,208820,-2.55
2024-02-20,1570,97020,-0.76
2024-02-19,1582,216480,0.32
2024-02-16,1577,136680,0.06
2024-02-15,1576,167370,0.13
2024-02-14,1574,100,0.38
2024-02-13,1568,191880,0.0
2024-02-08,1568,412890,4.26
2024-02-07,1504,127960,2.8
2024-02-06,1463,90980,0.0
2024-02-05,1463,204470,-1.61
2024-02-02,1487,278480,0.61
2024-02-01,1478,239980,-0.47
2024-01-31,1485,10,-3.26
2024-01-30,1535,253350,-1.1
2024-01-29,1552,620,-2.33
2024-01-26,1589,278110,1.21
2024-01-25,1570,237880,-1.88
2024-01-24,1600,200180,0.13
2024-01-23,1598,332550,1.52
2024-01-22,1574,223960,-0.06
2024-01-19,1575,235470,1.22
2024-01-18,1556,205700,2.77
2024-01-17,1514,150,-4.18
2024-01-16,1580,208190,-2.41
2024-01-15,1619,373430,-0.25
2024-01-12,1623,574970,-1.04
2024-01-11,1640,0,1.86
2024-01-10,1610,406910,-1.65
2024-01-09,1637,140,3.61
2024-01-08,1580,386120,2.4
2024-01-05,1543,235640,2.87
2024-01-04,1500,151750,-1.51
2024-01-03,1523,115480,-1.04
2024-01-02,1539,550790,3.29
