transaction_date,closing_price,trading_volume,change
2024-05-08,6300,20400,0.64
2024-05-07,6260,46630,0.0
2024-05-03,6260,43400,-0.48
2024-05-02,6290,25910,-0.16
2024-04-30,6300,30680,0.64
2024-04-29,6260,30960,0.32
2024-04-26,6240,16320,0.0
2024-04-25,6240,17560,0.48
2024-04-24,6210,37050,0.49
2024-04-23,6180,17100,0.82
2024-04-22,6130,20310,0.16
2024-04-19,6120,49760,-0.65
2024-04-18,6160,31630,-0.16
2024-04-17,6170,36970,-0.64
2024-04-16,6210,75560,-0.32
2024-04-15,6230,37700,-0.64
2024-04-12,6270,39740,0.64
2024-04-11,6230,20580,-0.16
2024-04-09,6240,56800,-0.95
2024-04-08,6300,21630,-0.47
2024-04-05,6330,43990,-0.47
2024-04-04,6360,29280,0.0
2024-04-03,6360,32210,-0.47
2024-04-02,6390,51090,-1.08
2024-04-01,6460,95300,1.89
2024-03-29,6340,78770,-1.86
2024-03-28,6460,176420,-3.87
2024-03-27,6720,104800,0.0
2024-03-26,6720,71850,0.0
2024-03-25,6720,43120,0.0
2024-03-22,6720,57550,0.45
2024-03-21,6690,54210,0.3
2024-03-20,6670,35900,0.6
2024-03-19,6630,39280,-0.45
2024-03-18,6660,45680,0.0
2024-03-15,6660,39850,-0.75
2024-03-14,6710,71880,0.3
2024-03-13,6690,52160,0.9
2024-03-12,6630,90200,0.3
2024-03-11,6610,20720,0.3
2024-03-08,6590,54660,0.15
2024-03-07,6580,31940,-0.15
2024-03-06,6590,40330,0.0
2024-03-05,6590,34670,0.15
2024-03-04,6580,54340,0.3
2024-02-29,6560,64739,1.71
2024-02-28,6450,20950,0.78
2024-02-27,6400,44300,-1.69
2024-02-26,6510,31500,0.0
2024-02-23,6510,28870,-0.76
2024-02-22,6560,18380,0.0
2024-02-21,6560,33340,-1.2
2024-02-20,6640,18010,-0.6
2024-02-19,6680,37640,1.37
2024-02-16,6590,64040,-1.2
2024-02-15,6670,22220,-0.45
2024-02-14,6700,24470,-0.45
2024-02-13,6730,160,0.75
2024-02-08,6680,48990,0.75
2024-02-07,6630,69010,0.15
2024-02-06,6620,40170,0.15
2024-02-05,6610,104430,0.15
2024-02-02,6600,151300,1.54
2024-02-01,6500,148180,2.36
2024-01-31,6350,33740,-0.31
2024-01-30,6370,22700,0.63
2024-01-29,6330,28160,0.8
2024-01-26,6280,36300,-0.63
2024-01-25,6320,23300,-0.16
2024-01-24,6330,24210,-0.63
2024-01-23,6370,22220,0.0
2024-01-22,6370,23350,0.63
2024-01-19,6330,17280,0.32
2024-01-18,6310,18600,-0.16
2024-01-17,6320,48810,-0.63
2024-01-16,6360,19180,0.0
2024-01-15,6360,13520,-0.31
2024-01-12,6380,14280,-0.62
2024-01-11,6420,20500,0.78
2024-01-10,6370,43310,-0.47
2024-01-09,6400,24700,0.0
2024-01-08,6400,15590,-0.16
2024-01-05,6410,48660,0.0
2024-01-04,6410,38260,0.16
2024-01-03,6400,25220,-0.93
2024-01-02,6460,41190,1.1
