transaction_date,closing_price,trading_volume,change
2024-04-30,76500,396800,-2.92
2024-04-29,78800,242070,-2.23
2024-04-26,80600,241150,3.6
2024-04-25,77800,833070,-9.01
2024-04-24,85500,516970,3.51
2024-04-23,82600,472750,3.64
2024-04-22,79700,515179,4.73
2024-04-19,76100,731390,-9.08
2024-04-18,83700,482470,6.22
2024-04-17,78800,380110,-1.5
2024-04-16,80000,863280,0.25
2024-04-15,79800,487510,2.44
2024-04-12,77900,642160,6.57
2024-04-11,73100,487920,-1.35
2024-04-09,74100,309080,0.27
2024-04-08,73900,319500,-2.12
2024-04-05,75500,391580,-3.21
2024-04-04,78000,402930,1.96
2024-04-03,76500,354220,-0.91
2024-04-02,77200,568330,2.25
2024-04-01,75500,409410,-4.43
2024-03-29,79000,193130,0.51
2024-03-28,78600,406660,-0.88
2024-03-27,79300,399460,0.76
2024-03-26,78700,481980,2.61
2024-03-25,76700,416700,-4.13
2024-03-22,80000,1070000,3.9
2024-03-21,77000,894360,10.95
2024-03-20,69400,329750,1.02
2024-03-19,68700,271290,-0.43
2024-03-18,69000,264290,0.58
2024-03-17,68600,0,0.0
2024-03-15,68600,635770,-1.01
2024-03-14,69300,622690,-1.42
2024-03-13,70300,274130,-2.23
2024-03-12,71900,434650,-1.1
2024-03-11,72700,421490,-3.07
2024-03-10,75000,0,0.0
2024-03-08,75000,785540,3.73
2024-03-07,72300,419330,1.26
2024-03-06,71400,358850,0.99
2024-03-05,70700,389360,0.71
2024-03-04,70200,559750,0.43
2024-03-03,69900,0,0.0
2024-02-29,69900,815690,2.79
2024-02-28,68000,620650,4.13
2024-02-27,65300,645200,-2.97
2024-02-26,67300,825330,-2.89
2024-02-25,69300,0,0.0
2024-02-23,69300,525320,-4.94
2024-02-22,72900,958360,5.19
2024-02-21,69300,457160,0.87
2024-02-20,68700,906240,-1.29
2024-02-19,69600,1040000,6.26
2024-02-18,65500,0,0.0
2024-02-16,65500,617040,4.97
2024-02-15,62400,599820,-1.58
2024-02-14,63400,537660,-3.5
2024-02-13,65700,675060,0.77
2024-02-12,65200,0,0.0
2024-02-08,65200,853320,-1.51
2024-02-07,66200,1680000,6.09
2024-02-06,62400,1540000,5.23
2024-02-05,59300,1090000,-0.34
2024-02-04,59500,0,0.0
2024-02-02,59500,2350000,11.01
2024-02-01,53600,948860,3.28
2024-01-31,51900,384230,0.78
2024-01-30,51500,229450,1.78
2024-01-29,50600,210790,0.6
2024-01-26,50300,107770,0.9
2024-01-25,49850,153080,-0.5
2024-01-24,50100,196250,-1.18
2024-01-23,50700,208220,0.8
2024-01-22,50300,198850,2.55
2024-01-19,49050,227340,3.48
2024-01-18,47400,200090,1.17
2024-01-17,46850,138160,-1.78
2024-01-16,47700,123770,-2.15
2024-01-15,48750,116550,0.62
2024-01-12,48450,111570,-0.62
2024-01-11,48750,181940,1.35
2024-01-10,48100,94200,-2.73
2024-01-09,49450,204780,2.59
2024-01-08,48200,103210,-1.03
2024-01-05,48700,95790,-0.41
2024-01-04,48900,157880,-1.11
2024-01-03,49450,211510,-6.17
2024-01-02,52700,172620,0.19
