,company_name,company_id,review_text
0,이에스엠티,5159,팀원들이 중요하다고 생각함 나쁜사람은 만나본적은 없다고 생각
1,이에스엠티,5159,식대비 나와요 / 명절선물 있어요 / 직원도 소모품 쉽게 구입할수 있어요
