,company_name,company_id,review_text
0,모두텍,4508,커피 기계가 있어서 무제한으로 마실 수 있다. 대신 돌아가면서 청소. 화장실 깨끗 대신 문이 없음. 사무 용품을 잘 사줌. 상여금 있음. 연차가 자유로움. 공부에 대한 지원은 아끼지 않으심.
1,모두텍,4508,연차를 편하게 사용 할 수 있음. 회식이 거의 없음. 회사에서 물품 지원을 많이 해줌. 마스크나 자잘한 사무용들..
2,모두텍,4508,"연차 사용이 편함, 식대 지원해줌, 필요한 책이나 물건 구매해줌, 마스크지원 등 사장님께서 직원 편의를 많이 봐주심"
3,모두텍,4508,사장님이 좋으십니다. 복지가 좋은편입니다. .. 점심을 제공합니다. 연차가 비교적 자유롭습니다.
4,모두텍,4508,"중식 제공(구내식당 식권), 명절 상여금, 사장님 방이 따로 있음, 여자 사장님이라 그런지 좀 더 섬세하게 챙겨주심, 잘한것에 대해선 칭찬 아끼지 않으심, 반대로 못한것에 대해선 꼭 이야기하고 짚고 넘어가셔서 좋음"
5,모두텍,4508,연차 반차 그런 눈치전혀없고 직원들에 대한 복리후생을 최대한 신경써주시려고 노력함
6,모두텍,4508,"소수 인원의 가족적인 분위기, 의사 전달과 소통이 용이함, 조용한 업무 공간."
