,company_name,company_id,review_text
0,오션넷,6945,야근수당 및 상여금 지급과 충분한 간식 제공해 주는 복지
1,오션넷,6945,풍경사진및 인테리어사진 보정에 대한 모든것을 해볼 수 있음. 가족같은 분위기. 숙달되고 속도가 빠르다면 승진기회및 가능성은 많은듯.
